30,0,26,22,22,26,26,7,0,0,0,0,0,
35,0,26,17,17,26,26,17,0,0,0,0,0,
35,0,26,17,17,26,26,17,0,0,0,0,0,
35,0,26,17,17,26,26,17,0,0,0,0,0,
40,0,26,13,12,26,26,28,0,0,0,0,0,
42,0,26,12,10,26,26,31,0,0,0,0,0,
48,0,26,5,5,26,26,44,0,0,0,0,0,
50,0,26,3,3,26,26,47,0,0,0,0,0,
53,0,26,1,0,26,26,52,0,0,0,0,0,
53,0,26,0,0,26,26,52,0,0,0,0,0,
53,0,26,0,0,26,26,53,0,0,0,0,0,
55,0,26,0,0,26,26,55,0,0,0,0,0,
55,0,26,0,0,26,26,55,0,0,0,0,0,
55,0,26,0,0,26,26,55,0,0,0,0,0,
56,0,26,0,0,26,26,56,0,0,0,0,0,
56,0,26,0,0,26,26,56,0,0,0,0,0,
56,0,26,0,0,26,26,56,0,0,0,0,0,
344,0,26,0,0,26,26,344,0,0,0,0,0,
739,0,26,0,0,26,26,739,0,0,0,0,0,
739,0,26,0,0,26,26,739,0,0,0,0,0,
741,0,26,0,0,26,26,741,0,0,0,0,0,
765,0,26,0,0,26,26,765,0,0,0,0,0,
869,0,26,0,0,26,26,869,0,0,0,0,0,
869,0,26,0,0,26,26,869,0,0,0,0,0,
1293,0,26,0,0,26,26,1293,0,0,0,0,0,
1293,0,26,0,0,26,26,1293,0,0,0,0,0,
1367,0,26,0,0,26,26,1367,0,0,0,0,0,
1367,0,26,0,0,26,26,1367,0,0,0,0,0,
2123,0,26,0,0,26,26,2123,0,0,0,0,0,
2123,0,26,0,0,26,26,2123,0,0,0,0,0,
2352,0,26,0,0,26,26,2352,0,0,0,0,0,
2626,0,26,0,0,26,26,2626,0,0,0,0,0,
2755,0,26,0,0,26,26,2755,0,0,0,0,0,
2766,0,26,0,0,26,26,2766,0,0,0,0,0,
2898,0,26,0,0,26,26,2898,0,0,0,0,0,
2922,0,26,0,0,26,26,2922,0,0,0,0,0,
3239,0,26,0,0,26,26,3239,0,0,0,0,0,
3239,0,26,0,0,26,26,3239,0,0,0,0,0,
3326,0,26,0,0,26,26,3326,0,0,0,0,0,
4652,0,26,0,0,26,26,4652,0,0,0,0,0,
4652,0,26,0,0,26,26,4652,0,0,0,0,0,
4830,0,26,0,0,26,26,4830,0,0,0,0,0,
5155,0,26,0,0,26,26,5155,0,0,0,0,0,
5193,0,26,0,0,26,26,5193,0,0,0,0,0,
5193,0,26,0,0,26,26,5193,0,0,0,0,0,
5738,0,26,0,0,26,26,5738,0,0,0,0,0,
6118,0,26,0,0,26,26,6118,0,0,0,0,0,
6129,0,26,0,0,26,26,6129,0,0,0,0,0,
6129,0,26,0,0,26,26,6129,0,0,0,0,0,
6130,0,26,0,0,26,26,6130,0,0,0,0,0,
6137,0,26,0,0,26,26,6137,0,0,0,0,0,
6137,0,26,0,0,26,26,6137,0,0,0,0,0,
6221,0,26,0,0,26,26,6221,0,0,0,0,0,
6620,0,26,0,0,26,26,6620,0,0,0,0,0,
7142,0,26,0,0,26,26,7142,0,0,0,0,0,
7233,0,26,0,0,26,26,7233,0,0,0,0,0,
7233,0,26,0,0,26,26,7233,0,0,0,0,0,
7400,0,26,0,0,26,26,7400,0,0,0,0,0,
7400,0,26,0,0,26,26,7400,0,0,0,0,0,
7421,0,26,0,0,26,26,7421,0,0,0,0,0,
7421,0,26,0,0,26,26,7421,0,0,0,0,0,
7421,0,26,0,0,26,26,7421,0,0,0,0,0,
7426,0,26,0,9,26,26,7426,0,0,0,0,0,
7430,0,26,0,14,26,26,7430,0,0,0,0,0,
7432,0,26,0,17,26,26,7432,0,0,0,0,0,
7432,0,26,0,17,26,26,7432,0,0,0,0,0,
7437,0,26,0,20,26,26,7437,0,0,0,0,0,
7455,0,26,0,24,26,26,7455,0,0,0,0,0,
7571,0,26,0,25,26,26,7571,0,0,0,0,0,
7644,0,26,0,26,26,26,7644,0,0,0,0,0,
7644,0,26,0,26,26,26,7644,0,0,0,0,0,
7644,0,26,0,26,26,26,7644,0,0,0,0,0,
7635,0,26,0,26,26,26,7635,0,0,0,0,0,
7630,0,26,0,26,26,26,7630,0,0,0,0,0,
7455,0,26,0,25,26,26,7455,0,0,0,0,0,
7160,0,26,0,23,26,26,7160,0,0,0,0,0,
7160,0,26,0,23,26,26,7160,0,0,0,0,0,
7160,0,26,0,23,26,26,7160,0,0,0,0,0,
7160,0,26,0,23,26,26,7160,0,0,0,0,0,
7012,0,26,0,22,26,26,7012,0,0,0,0,0,
6969,0,26,0,22,26,26,6969,0,0,0,0,0,
6969,0,26,0,22,26,26,6969,0,0,0,0,0,
6830,0,26,0,21,26,26,6830,0,0,0,0,0,
6770,0,26,0,21,26,26,6756,0,0,0,0,0,
6700,0,26,0,21,26,26,6700,0,0,0,0,0,
5587,0,26,0,14,26,26,5586,0,0,0,0,0,
5415,0,26,0,13,26,26,5415,0,0,0,0,0,
5136,0,26,0,11,26,26,5136,0,0,0,0,0,
4704,0,26,0,8,26,26,4704,0,0,0,0,0,
4252,0,26,0,6,26,26,4252,0,0,0,0,0,
3543,0,26,0,1,26,26,3543,0,0,0,0,0,
3281,0,26,0,0,26,26,3281,0,0,0,0,0,
3280,0,26,0,0,26,26,3280,0,0,0,0,0,
3280,0,26,0,0,26,26,3280,0,0,0,0,0,
3280,0,26,0,0,26,26,3280,0,0,0,0,0,
3279,0,26,0,0,26,26,3279,0,0,0,0,0,
3259,0,26,0,0,26,26,3259,0,0,0,0,0,
3256,0,26,0,0,26,26,3256,0,0,0,0,0,
3254,0,26,0,0,26,26,3254,0,0,0,0,0,
3228,0,26,0,0,26,26,3228,0,0,0,0,0,
2441,0,26,0,5,26,26,2441,0,0,0,0,0,
2141,0,26,0,7,26,26,2141,0,0,0,0,0,
1621,0,26,0,10,26,26,1621,0,0,0,0,0,
1228,0,26,0,12,26,26,1228,0,0,0,0,0,
1227,0,26,0,12,26,26,1227,0,0,0,0,0,
1099,0,26,0,13,26,26,1099,0,0,0,0,0,
664,0,26,0,16,26,26,664,0,0,0,0,0,
396,0,26,0,18,26,26,396,0,0,0,0,0,
214,0,26,0,19,26,26,214,0,0,0,0,0,
11,0,26,0,20,26,26,11,0,0,0,0,0,
6,0,26,0,20,26,26,6,0,0,0,0,0,
3,0,26,0,20,26,26,3,0,0,0,0,0,
